Id,Group,Click,Basket,Purchase,Timestamp
54,Experience,0,0,0,2024-07-01 00:30:31.680
55,Experience,1,1,1,2024-07-01 00:31:06.240
56,Experience,1,1,0,2024-07-01 00:31:40.800
57,Experience,0,0,0,2024-07-01 00:32:15.360
58,Experience,0,0,0,2024-07-01 00:32:49.920
59,Experience,0,0,0,2024-07-01 00:33:24.480
60,Experience,0,0,0,2024-07-01 00:33:59.040
61,Experience,1,1,1,2024-07-01 00:34:33.600
62,Experience,0,0,0,2024-07-01 00:35:08.160
63,Experience,1,1,1,2024-07-01 00:35:42.720
64,Experience,1,0,0,2024-07-01 00:36:17.280
65,Experience,0,0,0,2024-07-01 00:36:51.840
66,Experience,1,0,0,2024-07-01 00:37:26.400
67,Experience,1,1,0,2024-07-01 00:38:00.960
68,Experience,0,0,0,2024-07-01 00:38:35.520
69,Experience,1,0,0,2024-07-01 00:39:10.080
70,Experience,1,1,0,2024-07-01 00:39:44.640
71,Experience,1,0,0,2024-07-01 00:40:19.200
72,Experience,1,1,1,2024-07-01 00:40:53.760
73,Experience,1,0,0,2024-07-01 00:41:28.320
74,Experience,1,0,0,2024-07-01 00:42:02.880
75,Experience,0,0,0,2024-07-01 00:42:37.440
76,Experience,0,0,0,2024-07-01 00:43:12.000
77,Experience,1,1,1,2024-07-01 00:43:46.560
78,Experience,0,0,0,2024-07-01 00:44:21.120
79,Experience,0,0,0,2024-07-01 00:44:55.680
80,Experience,1,1,1,2024-07-01 00:45:30.240
81,Experience,0,0,0,2024-07-01 00:46:04.800
82,Experience,1,1,1,2024-07-01 00:46:39.360
83,Experience,0,0,0,2024-07-01 00:47:13.920
84,Experience,0,0,0,2024-07-01 00:47:48.480
85,Experience,1,0,0,2024-07-01 00:48:23.040
86,Experience,1,0,0,2024-07-01 00:48:57.600
87,Experience,1,0,0,2024-07-01 00:49:32.160
88,Experience,1,1,1,2024-07-01 00:50:06.720
89,Experience,0,0,0,2024-07-01 00:50:41.280
90,Experience,0,0,0,2024-07-01 00:51:15.840
91,Experience,1,1,1,2024-07-01 00:51:50.400
92,Experience,1,1,0,2024-07-01 00:52:24.960
93,Experience,1,1,0,2024-07-01 00:52:59.520
94,Experience,1,0,0,2024-07-01 00:53:34.080
95,Experience,1,1,0,2024-07-01 00:54:08.640
96,Experience,0,0,0,2024-07-01 00:54:43.200
97,Experience,0,0,0,2024-07-01 00:55:17.760
98,Experience,1,0,0,2024-07-01 00:55:52.320
99,Experience,1,0,0,2024-07-01 00:56:26.880
100,Experience,1,0,0,2024-07-01 00:57:01.440
101,Experience,0,0,0,2024-07-01 00:57:36.000
102,Experience,0,0,0,2024-07-01 00:58:10.560
103,Experience,0,0,0,2024-07-01 00:58:45.120
104,Experience,1,1,1,2024-07-01 00:59:19.680
105,Experience,0,0,0,2024-07-01 00:59:54.240
106,Experience,0,0,0,2024-07-01 01:00:28.800
107,Experience,1,1,1,2024-07-01 01:01:03.360
108,Experience,0,0,0,2024-07-01 01:01:37.920
109,Experience,1,0,0,2024-07-01 01:02:12.480
110,Experience,1,0,0,2024-07-01 01:02:47.040
111,Experience,1,1,0,2024-07-01 01:03:21.600
112,Experience,1,1,0,2024-07-01 01:03:56.160
113,Experience,1,0,0,2024-07-01 01:04:30.720
114,Experience,0,0,0,2024-07-01 01:05:05.280
115,Experience,1,1,0,2024-07-01 01:05:39.840
116,Experience,1,0,0,2024-07-01 01:06:14.400
117,Experience,1,0,0,2024-07-01 01:06:48.960
118,Experience,1,0,0,2024-07-01 01:07:23.520
119,Experience,1,0,0,2024-07-01 01:07:58.080
120,Experience,1,0,0,2024-07-01 01:08:32.640
121,Experience,1,1,0,2024-07-01 01:09:07.200
122,Experience,0,0,0,2024-07-01 01:09:41.760
123,Experience,1,1,0,2024-07-01 01:10:16.320
124,Experience,0,0,0,2024-07-01 01:10:50.880
125,Experience,1,1,0,2024-07-01 01:11:25.440
126,Experience,1,1,1,2024-07-01 01:12:00.000
127,Experience,1,1,0,2024-07-01 01:12:34.560
128,Experience,1,0,0,2024-07-01 01:13:09.120
129,Experience,1,1,0,2024-07-01 01:13:43.680
130,Experience,1,0,0,2024-07-01 01:14:18.240
131,Experience,1,1,1,2024-07-01 01:14:52.800
132,Experience,1,1,1,2024-07-01 01:15:27.360
133,Experience,1,0,0,2024-07-01 01:16:01.920
134,Experience,0,0,0,2024-07-01 01:16:36.480
135,Experience,1,1,0,2024-07-01 01:17:11.040
136,Experience,1,0,0,2024-07-01 01:17:45.600
137,Experience,1,0,0,2024-07-01 01:18:20.160
138,Experience,1,0,0,2024-07-01 01:18:54.720
139,Experience,1,0,0,2024-07-01 01:19:29.280
140,Experience,1,1,0,2024-07-01 01:20:03.840
141,Experience,1,0,0,2024-07-01 01:20:38.400
142,Experience,1,1,0,2024-07-01 01:21:12.960
143,Experience,1,0,0,2024-07-01 01:21:47.520
144,Experience,1,1,1,2024-07-01 01:22:22.080
145,Experience,0,0,0,2024-07-01 01:22:56.640
146,Experience,1,1,0,2024-07-01 01:23:31.200
147,Experience,0,0,0,2024-07-01 01:24:05.760
148,Experience,0,0,0,2024-07-01 01:24:40.320
149,Experience,0,0,0,2024-07-01 01:25:14.880
150,Experience,1,1,0,2024-07-01 01:25:49.440
151,Experience,1,1,1,2024-07-01 01:26:24.000
152,Experience,0,0,0,2024-07-01 01:26:58.560
153,Experience,1,1,0,2024-07-01 01:27:33.120
154,Experience,1,0,0,2024-07-01 01:28:07.680
155,Experience,0,0,0,2024-07-01 01:28:42.240
156,Experience,0,0,0,2024-07-01 01:29:16.800
157,Experience,0,0,0,2024-07-01 01:29:51.360
158,Experience,1,1,1,2024-07-01 01:30:25.920
159,Experience,0,0,0,2024-07-01 01:31:00.480
160,Experience,1,1,0,2024-07-01 01:31:35.040
161,Experience,1,1,0,2024-07-01 01:32:09.600
162,Experience,0,0,0,2024-07-01 01:32:44.160
163,Experience,1,1,0,2024-07-01 01:33:18.720
164,Experience,0,0,0,2024-07-01 01:33:53.280
165,Experience,1,0,0,2024-07-01 01:34:27.840
166,Experience,1,0,0,2024-07-01 01:35:02.400
167,Experience,0,0,0,2024-07-01 01:35:36.960
168,Experience,1,1,1,2024-07-01 01:36:11.520
169,Experience,0,0,0,2024-07-01 01:36:46.080
170,Experience,0,0,0,2024-07-01 01:37:20.640
171,Experience,0,0,0,2024-07-01 01:37:55.200
172,Experience,1,1,1,2024-07-01 01:38:29.760
173,Experience,1,0,0,2024-07-01 01:39:04.320
174,Experience,1,0,0,2024-07-01 01:39:38.880
175,Experience,0,0,0,2024-07-01 01:40:13.440
176,Experience,0,0,0,2024-07-01 01:40:48.000
177,Experience,1,1,1,2024-07-01 01:41:22.560
178,Experience,1,1,0,2024-07-01 01:41:57.120
179,Experience,1,0,0,2024-07-01 01:42:31.680
180,Experience,1,0,0,2024-07-01 01:43:06.240
181,Experience,0,0,0,2024-07-01 01:43:40.800
182,Experience,1,1,0,2024-07-01 01:44:15.360
183,Experience,1,1,0,2024-07-01 01:44:49.920
184,Experience,0,0,0,2024-07-01 01:45:24.480
185,Experience,0,0,0,2024-07-01 01:45:59.040
186,Experience,0,0,0,2024-07-01 01:46:33.600
187,Experience,0,0,0,2024-07-01 01:47:08.160
188,Experience,1,0,0,2024-07-01 01:47:42.720
189,Experience,1,1,0,2024-07-01 01:48:17.280
190,Experience,1,1,0,2024-07-01 01:48:51.840
191,Experience,0,0,0,2024-07-01 01:49:26.400
192,Experience,1,1,1,2024-07-01 01:50:00.960
193,Experience,0,0,0,2024-07-01 01:50:35.520
194,Experience,0,0,0,2024-07-01 01:51:10.080
195,Experience,1,0,0,2024-07-01 01:51:44.640
196,Experience,0,0,0,2024-07-01 01:52:19.200
197,Experience,1,0,0,2024-07-01 01:52:53.760
198,Experience,1,0,0,2024-07-01 01:53:28.320
199,Experience,0,0,0,2024-07-01 01:54:02.880
200,Experience,1,1,1,2024-07-01 01:54:37.440
201,Experience,0,0,0,2024-07-01 01:55:12.000
202,Experience,0,0,0,2024-07-01 01:55:46.560
203,Experience,0,0,0,2024-07-01 01:56:21.120
204,Experience,0,0,0,2024-07-01 01:56:55.680
205,Experience,1,1,0,2024-07-01 01:57:30.240
206,Experience,1,1,0,2024-07-01 01:58:04.800
207,Experience,1,0,0,2024-07-01 01:58:39.360
208,Experience,1,1,0,2024-07-01 01:59:13.920
209,Experience,1,0,0,2024-07-01 01:59:48.480
210,Experience,1,0,0,2024-07-01 02:00:23.040
211,Experience,1,0,0,2024-07-01 02:00:57.600
212,Experience,1,1,1,2024-07-01 02:01:32.160
213,Experience,1,1,0,2024-07-01 02:02:06.720
214,Experience,0,0,0,2024-07-01 02:02:41.280
215,Experience,1,0,0,2024-07-01 02:03:15.840
216,Experience,0,0,0,2024-07-01 02:03:50.400
217,Experience,0,0,0,2024-07-01 02:04:24.960
218,Experience,0,0,0,2024-07-01 02:04:59.520
219,Experience,1,0,0,2024-07-01 02:05:34.080
220,Experience,0,0,0,2024-07-01 02:06:08.640
221,Experience,1,0,0,2024-07-01 02:06:43.200
222,Experience,1,1,1,2024-07-01 02:07:17.760
223,Experience,1,1,0,2024-07-01 02:07:52.320
224,Experience,1,1,0,2024-07-01 02:08:26.880
225,Experience,1,1,1,2024-07-01 02:09:01.440
226,Experience,0,0,0,2024-07-01 02:09:36.000
227,Experience,1,0,0,2024-07-01 02:10:10.560
228,Experience,1,1,0,2024-07-01 02:10:45.120
229,Experience,1,1,1,2024-07-01 02:11:19.680
230,Experience,1,1,0,2024-07-01 02:11:54.240
231,Experience,1,1,0,2024-07-01 02:12:28.800
232,Experience,1,1,0,2024-07-01 02:13:03.360
233,Experience,0,0,0,2024-07-01 02:13:37.920
234,Experience,0,0,0,2024-07-01 02:14:12.480
235,Experience,1,1,0,2024-07-01 02:14:47.040
236,Experience,0,0,0,2024-07-01 02:15:21.600
237,Experience,0,0,0,2024-07-01 02:15:56.160
238,Experience,1,0,0,2024-07-01 02:16:30.720
239,Experience,1,1,0,2024-07-01 02:17:05.280
240,Experience,1,1,0,2024-07-01 02:17:39.840
241,Experience,1,0,0,2024-07-01 02:18:14.400
242,Experience,1,1,1,2024-07-01 02:18:48.960
243,Experience,1,0,0,2024-07-01 02:19:23.520
244,Experience,1,1,1,2024-07-01 02:19:58.080
245,Experience,0,0,0,2024-07-01 02:20:32.640
246,Experience,0,0,0,2024-07-01 02:21:07.200
247,Experience,1,0,0,2024-07-01 02:21:41.760
248,Experience,1,0,0,2024-07-01 02:22:16.320
249,Experience,1,1,0,2024-07-01 02:22:50.880
250,Experience,1,1,1,2024-07-01 02:23:25.440
251,Experience,1,0,0,2024-07-01 02:24:00.000
252,Experience,0,0,0,2024-07-01 02:24:34.560
253,Experience,1,0,0,2024-07-01 02:25:09.120
254,Experience,0,0,0,2024-07-01 02:25:43.680
255,Experience,0,0,0,2024-07-01 02:26:18.240
256,Experience,1,0,0,2024-07-01 02:26:52.800
257,Experience,1,1,0,2024-07-01 02:27:27.360
258,Experience,0,0,0,2024-07-01 02:28:01.920
259,Experience,1,0,0,2024-07-01 02:28:36.480
260,Experience,1,1,1,2024-07-01 02:29:11.040
261,Experience,1,0,0,2024-07-01 02:29:45.600
262,Experience,1,0,0,2024-07-01 02:30:20.160
263,Experience,1,1,0,2024-07-01 02:30:54.720
264,Experience,1,0,0,2024-07-01 02:31:29.280
265,Experience,1,1,0,2024-07-01 02:32:03.840
266,Experience,0,0,0,2024-07-01 02:32:38.400
267,Experience,1,1,1,2024-07-01 02:33:12.960
268,Experience,0,0,0,2024-07-01 02:33:47.520
269,Experience,0,0,0,2024-07-01 02:34:22.080
270,Experience,1,1,1,2024-07-01 02:34:56.640
271,Experience,1,0,0,2024-07-01 02:35:31.200
272,Experience,1,0,0,2024-07-01 02:36:05.760
273,Experience,1,1,0,2024-07-01 02:36:40.320
274,Experience,1,1,0,2024-07-01 02:37:14.880
275,Experience,1,0,0,2024-07-01 02:37:49.440
276,Experience,1,1,0,2024-07-01 02:38:24.000
277,Experience,1,1,1,2024-07-01 02:38:58.560
278,Experience,0,0,0,2024-07-01 02:39:33.120
279,Experience,0,0,0,2024-07-01 02:40:07.680
280,Experience,1,0,0,2024-07-01 02:40:42.240
281,Experience,1,0,0,2024-07-01 02:41:16.800
282,Experience,1,0,0,2024-07-01 02:41:51.360
283,Experience,1,0,0,2024-07-01 02:42:25.920
284,Experience,0,0,0,2024-07-01 02:43:00.480
285,Experience,1,1,1,2024-07-01 02:43:35.040
286,Experience,1,1,0,2024-07-01 02:44:09.600
287,Experience,1,0,0,2024-07-01 02:44:44.160
288,Experience,0,0,0,2024-07-01 02:45:18.720
289,Experience,1,0,0,2024-07-01 02:45:53.280
290,Experience,1,0,0,2024-07-01 02:46:27.840
291,Experience,1,1,1,2024-07-01 02:47:02.400
292,Experience,1,1,0,2024-07-01 02:47:36.960
293,Experience,1,1,1,2024-07-01 02:48:11.520
294,Experience,0,0,0,2024-07-01 02:48:46.080
295,Experience,1,1,0,2024-07-01 02:49:20.640
296,Experience,0,0,0,2024-07-01 02:49:55.200
297,Experience,1,0,0,2024-07-01 02:50:29.760
298,Experience,1,0,0,2024-07-01 02:51:04.320
299,Experience,1,0,0,2024-07-01 02:51:38.880
300,Experience,1,1,0,2024-07-01 02:52:13.440
301,Experience,1,0,0,2024-07-01 02:52:48.000
302,Experience,1,1,0,2024-07-01 02:53:22.560
303,Experience,1,1,0,2024-07-01 02:53:57.120
304,Experience,1,1,0,2024-07-01 02:54:31.680
305,Experience,0,0,0,2024-07-01 02:55:06.240
306,Experience,1,1,1,2024-07-01 02:55:40.800
307,Experience,0,0,0,2024-07-01 02:56:15.360
308,Experience,0,0,0,2024-07-01 02:56:49.920
309,Experience,0,0,0,2024-07-01 02:57:24.480
310,Experience,1,0,0,2024-07-01 02:57:59.040
311,Experience,0,0,0,2024-07-01 02:58:33.600
312,Experience,1,0,0,2024-07-01 02:59:08.160
313,Experience,1,1,1,2024-07-01 02:59:42.720
314,Experience,1,0,0,2024-07-01 03:00:17.280
315,Experience,0,0,0,2024-07-01 03:00:51.840
316,Experience,1,1,0,2024-07-01 03:01:26.400
317,Experience,1,0,0,2024-07-01 03:02:00.960
318,Experience,1,0,0,2024-07-01 03:02:35.520
319,Experience,0,0,0,2024-07-01 03:03:10.080
320,Experience,0,0,0,2024-07-01 03:03:44.640
321,Experience,0,0,0,2024-07-01 03:04:19.200
322,Experience,1,1,0,2024-07-01 03:04:53.760
323,Experience,1,0,0,2024-07-01 03:05:28.320
324,Experience,1,1,1,2024-07-01 03:06:02.880
325,Experience,1,1,1,2024-07-01 03:06:37.440
326,Experience,1,1,0,2024-07-01 03:07:12.000
327,Experience,1,1,1,2024-07-01 03:07:46.560
328,Experience,0,0,0,2024-07-01 03:08:21.120
329,Experience,1,1,0,2024-07-01 03:08:55.680
330,Experience,0,0,0,2024-07-01 03:09:30.240
331,Experience,1,1,0,2024-07-01 03:10:04.800
332,Experience,0,0,0,2024-07-01 03:10:39.360
333,Experience,1,1,0,2024-07-01 03:11:13.920
334,Experience,1,0,0,2024-07-01 03:11:48.480
335,Experience,0,0,0,2024-07-01 03:12:23.040
336,Experience,1,1,0,2024-07-01 03:12:57.600
337,Experience,1,1,1,2024-07-01 03:13:32.160
338,Experience,1,1,0,2024-07-01 03:14:06.720
339,Experience,1,0,0,2024-07-01 03:14:41.280
340,Experience,1,0,0,2024-07-01 03:15:15.840
341,Experience,1,0,0,2024-07-01 03:15:50.400
342,Experience,0,0,0,2024-07-01 03:16:24.960
343,Experience,1,0,0,2024-07-01 03:16:59.520
344,Experience,0,0,0,2024-07-01 03:17:34.080
345,Experience,1,0,0,2024-07-01 03:18:08.640
346,Experience,1,1,0,2024-07-01 03:18:43.200
347,Experience,1,0,0,2024-07-01 03:19:17.760
348,Experience,1,1,0,2024-07-01 03:19:52.320
349,Experience,1,0,0,2024-07-01 03:20:26.880
350,Experience,0,0,0,2024-07-01 03:21:01.440
351,Experience,1,1,1,2024-07-01 03:21:36.000
352,Experience,1,1,1,2024-07-01 03:22:10.560
353,Experience,0,0,0,2024-07-01 03:22:45.120
354,Experience,1,0,0,2024-07-01 03:23:19.680
355,Experience,0,0,0,2024-07-01 03:23:54.240
356,Experience,1,1,0,2024-07-01 03:24:28.800
357,Experience,1,0,0,2024-07-01 03:25:03.360
358,Experience,1,1,1,2024-07-01 03:25:37.920
359,Experience,0,0,0,2024-07-01 03:26:12.480
360,Experience,1,1,0,2024-07-01 03:26:47.040
361,Experience,1,1,0,2024-07-01 03:27:21.600
362,Experience,1,1,0,2024-07-01 03:27:56.160
363,Experience,1,1,1,2024-07-01 03:28:30.720
364,Experience,1,1,0,2024-07-01 03:29:05.280
365,Experience,0,0,0,2024-07-01 03:29:39.840
366,Experience,1,1,1,2024-07-01 03:30:14.400
367,Experience,1,1,1,2024-07-01 03:30:48.960
368,Experience,1,0,0,2024-07-01 03:31:23.520
369,Experience,0,0,0,2024-07-01 03:31:58.080
370,Experience,0,0,0,2024-07-01 03:32:32.640
371,Experience,1,1,1,2024-07-01 03:33:07.200
372,Experience,1,0,0,2024-07-01 03:33:41.760
373,Experience,1,0,0,2024-07-01 03:34:16.320
374,Experience,1,1,0,2024-07-01 03:34:50.880
375,Experience,1,1,0,2024-07-01 03:35:25.440
376,Experience,1,1,1,2024-07-01 03:36:00.000
377,Experience,1,1,1,2024-07-01 03:36:34.560
378,Experience,0,0,0,2024-07-01 03:37:09.120
379,Experience,0,0,0,2024-07-01 03:37:43.680
380,Experience,1,1,0,2024-07-01 03:38:18.240
381,Experience,1,0,0,2024-07-01 03:38:52.800
382,Experience,1,1,0,2024-07-01 03:39:27.360
383,Experience,0,0,0,2024-07-01 03:40:01.920
384,Experience,0,0,0,2024-07-01 03:40:36.480
385,Experience,1,1,1,2024-07-01 03:41:11.040
386,Experience,1,1,0,2024-07-01 03:41:45.600
387,Experience,1,1,0,2024-07-01 03:42:20.160
388,Experience,1,1,1,2024-07-01 03:42:54.720
389,Experience,1,1,0,2024-07-01 03:43:29.280
390,Experience,1,0,0,2024-07-01 03:44:03.840
391,Experience,1,0,0,2024-07-01 03:44:38.400
392,Experience,1,0,0,2024-07-01 03:45:12.960
393,Experience,1,0,0,2024-07-01 03:45:47.520
394,Experience,1,1,1,2024-07-01 03:46:22.080
395,Experience,1,1,1,2024-07-01 03:46:56.640
396,Experience,0,0,0,2024-07-01 03:47:31.200
397,Experience,1,0,0,2024-07-01 03:48:05.760
398,Experience,1,1,0,2024-07-01 03:48:40.320
399,Experience,1,0,0,2024-07-01 03:49:14.880
400,Experience,1,0,0,2024-07-01 03:49:49.440
401,Experience,1,0,0,2024-07-01 03:50:24.000
402,Experience,0,0,0,2024-07-01 03:50:58.560
403,Experience,1,1,0,2024-07-01 03:51:33.120
404,Experience,0,0,0,2024-07-01 03:52:07.680
405,Experience,1,1,0,2024-07-01 03:52:42.240
406,Experience,1,0,0,2024-07-01 03:53:16.800
407,Experience,1,1,0,2024-07-01 03:53:51.360
408,Experience,0,0,0,2024-07-01 03:54:25.920
409,Experience,1,1,0,2024-07-01 03:55:00.480
410,Experience,1,1,1,2024-07-01 03:55:35.040
411,Experience,1,1,1,2024-07-01 03:56:09.600
412,Experience,1,1,1,2024-07-01 03:56:44.160
413,Experience,1,1,1,2024-07-01 03:57:18.720
414,Experience,0,0,0,2024-07-01 03:57:53.280
415,Experience,1,1,1,2024-07-01 03:58:27.840
416,Experience,1,1,0,2024-07-01 03:59:02.400
417,Experience,0,0,0,2024-07-01 03:59:36.960
418,Experience,1,1,0,2024-07-01 04:00:11.520
419,Experience,1,0,0,2024-07-01 04:00:46.080
420,Experience,1,0,0,2024-07-01 04:01:20.640
421,Experience,1,0,0,2024-07-01 04:01:55.200
422,Experience,1,1,0,2024-07-01 04:02:29.760
423,Experience,1,1,0,2024-07-01 04:03:04.320
424,Experience,1,1,0,2024-07-01 04:03:38.880
425,Experience,1,1,0,2024-07-01 04:04:13.440
426,Experience,1,0,0,2024-07-01 04:04:48.000
427,Experience,1,1,0,2024-07-01 04:05:22.560
428,Experience,1,0,0,2024-07-01 04:05:57.120
429,Experience,0,0,0,2024-07-01 04:06:31.680
430,Experience,1,1,1,2024-07-01 04:07:06.240
431,Experience,0,0,0,2024-07-01 04:07:40.800
432,Experience,1,1,1,2024-07-01 04:08:15.360
433,Experience,1,1,1,2024-07-01 04:08:49.920
434,Experience,1,1,1,2024-07-01 04:09:24.480
435,Experience,1,0,0,2024-07-01 04:09:59.040
436,Experience,0,0,0,2024-07-01 04:10:33.600
437,Experience,1,0,0,2024-07-01 04:11:08.160
438,Experience,1,1,0,2024-07-01 04:11:42.720
439,Experience,0,0,0,2024-07-01 04:12:17.280
440,Experience,0,0,0,2024-07-01 04:12:51.840
441,Experience,1,1,0,2024-07-01 04:13:26.400
442,Experience,1,0,0,2024-07-01 04:14:00.960
443,Experience,1,1,0,2024-07-01 04:14:35.520
444,Experience,1,1,0,2024-07-01 04:15:10.080
445,Experience,1,1,1,2024-07-01 04:15:44.640
446,Experience,0,0,0,2024-07-01 04:16:19.200
447,Experience,0,0,0,2024-07-01 04:16:53.760
448,Experience,1,0,0,2024-07-01 04:17:28.320
449,Experience,0,0,0,2024-07-01 04:18:02.880
450,Experience,1,0,0,2024-07-01 04:18:37.440
451,Experience,1,1,0,2024-07-01 04:19:12.000
452,Experience,1,1,0,2024-07-01 04:19:46.560
453,Experience,1,1,0,2024-07-01 04:20:21.120
454,Experience,1,0,0,2024-07-01 04:20:55.680
455,Experience,1,1,0,2024-07-01 04:21:30.240
456,Experience,1,1,1,2024-07-01 04:22:04.800
457,Experience,1,0,0,2024-07-01 04:22:39.360
458,Experience,0,0,0,2024-07-01 04:23:13.920
459,Experience,0,0,0,2024-07-01 04:23:48.480
460,Experience,1,1,1,2024-07-01 04:24:23.040
461,Experience,1,0,0,2024-07-01 04:24:57.600
462,Experience,1,1,1,2024-07-01 04:25:32.160
463,Experience,0,0,0,2024-07-01 04:26:06.720
464,Experience,1,0,0,2024-07-01 04:26:41.280
465,Experience,1,1,1,2024-07-01 04:27:15.840
466,Experience,0,0,0,2024-07-01 04:27:50.400
467,Experience,0,0,0,2024-07-01 04:28:24.960
468,Experience,1,0,0,2024-07-01 04:28:59.520
469,Experience,0,0,0,2024-07-01 04:29:34.080
470,Experience,0,0,0,2024-07-01 04:30:08.640
471,Experience,1,1,0,2024-07-01 04:30:43.200
472,Experience,1,0,0,2024-07-01 04:31:17.760
473,Experience,1,1,0,2024-07-01 04:31:52.320
474,Experience,0,0,0,2024-07-01 04:32:26.880
475,Experience,1,1,0,2024-07-01 04:33:01.440
476,Experience,1,1,0,2024-07-01 04:33:36.000
477,Experience,1,0,0,2024-07-01 04:34:10.560
478,Experience,1,1,0,2024-07-01 04:34:45.120
479,Experience,1,1,0,2024-07-01 04:35:19.680
480,Experience,0,0,0,2024-07-01 04:35:54.240
481,Experience,0,0,0,2024-07-01 04:36:28.800
482,Experience,1,0,0,2024-07-01 04:37:03.360
483,Experience,1,0,0,2024-07-01 04:37:37.920
484,Experience,0,0,0,2024-07-01 04:38:12.480
485,Experience,1,0,0,2024-07-01 04:38:47.040
486,Experience,1,1,1,2024-07-01 04:39:21.600
487,Experience,1,0,0,2024-07-01 04:39:56.160
488,Experience,1,1,0,2024-07-01 04:40:30.720
489,Experience,0,0,0,2024-07-01 04:41:05.280
490,Experience,1,1,0,2024-07-01 04:41:39.840
491,Experience,1,1,1,2024-07-01 04:42:14.400
492,Experience,1,0,0,2024-07-01 04:42:48.960
493,Experience,1,1,0,2024-07-01 04:43:23.520
494,Experience,0,0,0,2024-07-01 04:43:58.080
495,Experience,1,1,0,2024-07-01 04:44:32.640
496,Experience,1,1,1,2024-07-01 04:45:07.200
497,Experience,0,0,0,2024-07-01 04:45:41.760
498,Experience,1,1,0,2024-07-01 04:46:16.320
499,Experience,0,0,0,2024-07-01 04:46:50.880
500,Experience,1,1,1,2024-07-01 04:47:25.440
501,Experience,0,0,0,2024-07-01 04:48:00.000
502,Experience,0,0,0,2024-07-01 04:48:34.560
503,Experience,1,1,0,2024-07-01 04:49:09.120
504,Experience,1,0,0,2024-07-01 04:49:43.680
505,Experience,1,1,0,2024-07-01 04:50:18.240
506,Experience,1,0,0,2024-07-01 04:50:52.800
507,Experience,1,1,0,2024-07-01 04:51:27.360
508,Experience,1,0,0,2024-07-01 04:52:01.920
509,Experience,1,0,0,2024-07-01 04:52:36.480
510,Experience,1,1,0,2024-07-01 04:53:11.040
511,Experience,1,1,1,2024-07-01 04:53:45.600
512,Experience,0,0,0,2024-07-01 04:54:20.160
513,Experience,1,1,1,2024-07-01 04:54:54.720
514,Experience,1,1,0,2024-07-01 04:55:29.280
515,Experience,1,1,0,2024-07-01 04:56:03.840
516,Experience,0,0,0,2024-07-01 04:56:38.400
